69.2899	3.136	-2.31512	
69.2899	1.39189	2.70451	
69.2899	0.612147	-2.76106	
69.2899	2.01039	-2.02113	
69.2899	2.80308	2.52379	
69.2899	1.1832	1.2705	
69.2899	1.67027	3.07476	
69.2899	0.854349	-2.15054	
69.2899	1.61902	-0.704777	
69.2899	0.232882	-2.19664	
69.2899	1.4004	0.116103	
69.2899	2.0132	2.09659	
69.2899	0.519513	-1.56982	
69.2899	2.15364	-1.67327	
69.2899	1.67915	1.52854	
69.2899	1.7687	-1.63086	
69.2899	0.763566	2.99858	
69.2899	1.17933	1.98176	
69.2899	0.576323	0.638608	
69.2899	2.6832	0.138629	
69.2899	1.61124	1.3223	
69.2899	1.73863	1.27217	
69.2899	1.96421	-2.76371	
69.2899	2.31576	-0.522784	
69.2899	1.70545	-0.828107	
69.2899	2.00204	2.09637	
69.2899	2.69037	-2.67758	
69.2899	0.881214	2.70108	
69.2899	2.52594	2.49596	
69.2899	1.99964	-2.07905	
69.2899	0.616866	-1.89815	
69.2899	1.82624	-2.30409	
69.2899	1.67276	-2.2763	
69.2899	0.930801	-3.13986	
69.2899	1.99875	2.90233	
69.2899	0.555457	0.715819	
69.2899	1.8256	-0.844185	
69.2899	1.6808	2.62623	
69.2899	0.736424	-0.344815	
69.2899	0.854853	2.93449	
69.2899	2.25401	-0.281492	
69.2899	1.92713	-3.13114	
69.2899	0.650019	-1.31214	
69.2899	0.910433	-1.65981	
69.2899	1.60795	-0.685289	
69.2899	1.63094	-0.760547	
69.2899	0.771375	-0.551598	
69.2899	2.21329	-2.11155	
69.2899	2.19259	0.0401499	
69.2899	1.31716	-2.32366	
69.2899	1.46169	0.194343	
69.2899	2.18944	-2.92186	
69.2899	0.523261	0.398916	
69.2899	1.3943	-2.93452	
69.2899	1.80667	0.906577	
69.2899	0.313387	1.28993	
69.2899	2.24558	0.607816	
69.2899	1.0374	-1.15499	
69.2899	2.37728	-0.931362	
69.2899	1.93304	0.271591	
69.2899	1.75401	-0.285073	
69.2899	0.57495	2.38347	
69.2899	0.9753	-1.96614	
69.2899	2.42424	-2.8447	
69.2899	0.698635	-1.66128	
69.2899	1.80854	-0.839978	
69.2899	1.34625	1.20078	
69.2899	1.67737	0.525791	
69.2899	2.21852	-2.69806	
69.2899	1.81365	0.916098	
69.2899	1.74629	-1.08385	
69.2899	1.61028	1.65593	
69.2899	2.25699	-2.72644	
69.2899	2.37493	-2.94267	
69.2899	0.546529	2.46719	
69.2899	1.51252	2.55968	
69.2899	1.53194	2.80966	
69.2899	2.07032	-2.09638	
69.2899	1.97484	1.77368	
69.2899	2.65281	-3.07241	
69.2899	1.64522	0.916464	
69.2899	1.88596	1.08696	
69.2899	1.95187	-2.58025	
69.2899	2.05262	-0.834513	
69.2899	0.629181	1.95533	
69.2899	1.67218	2.89727	
69.2899	1.68765	1.48462	
69.2899	1.72058	-0.11167	
69.2899	2.57741	-1.18984	
69.2899	2.35699	0.496269	
69.2899	1.5676	-0.890701	
69.2899	0.159615	-2.01195	
69.2899	0.905953	2.62684	
69.2899	1.77417	-1.77993	
69.2899	1.53271	-0.325265	
69.2899	2.09581	-0.309788	
69.2899	2.41803	-0.079947	
69.2899	2.14466	-0.574787	
69.2899	2.27939	1.7912	
69.2899	1.60331	-0.894949	
69.2899	1.5302	0.428505	
69.2899	0.292376	-0.817593	
69.2899	2.46496	-0.413357	
69.2899	1.82119	-1.81445	
69.2899	1.69277	-3.02242	
69.2899	1.46752	2.22443	
69.2899	2.58478	-0.522908	
69.2899	2.26608	-1.88138	
69.2899	1.28914	-1.72424	
69.2899	1.12193	-2.35659	
69.2899	2.3719	1.54702	
69.2899	1.61025	-2.69071	
69.2899	0.914772	-0.683499	
69.2899	0.851048	-2.81604	
69.2899	1.69075	2.18356	
69.2899	2.76861	1.77289	
69.2899	1.59627	-0.128611	
69.2899	1.73248	1.14423	
69.2899	1.90897	0.129425	
69.2899	0.85316	1.20507	
69.2899	0.176434	0.265224	
69.2899	2.624	1.48501	
69.2899	0.734266	0.67644	
69.2899	0.514282	2.98283	
69.2899	1.45843	1.726	
69.2899	0.637079	0.260854	
69.2899	2.40842	-1.80568	
69.2899	1.68732	-0.0113417	
69.2899	2.86641	-1.9688	
69.2899	2.49672	0.759193	
69.2899	1.63388	1.67173	
69.2899	1.89572	1.97658	
69.2899	1.4191	-0.464345	
69.2899	1.52575	2.7963	
69.2899	1.66635	1.29058	
69.2899	1.52681	-2.77516	
69.2899	2.5102	-2.34705	
69.2899	1.76081	-1.14	
69.2899	0.872904	0.794725	
69.2899	2.15111	2.83742	
69.2899	0.447368	-3.13517	
69.2899	1.48149	3.00875	
69.2899	0.811913	-2.84314	
69.2899	1.59374	1.31621	
69.2899	1.5477	0.358667	
69.2899	2.75497	-1.38609	
69.2899	1.73971	1.94682	
69.2899	1.2113	2.15447	
69.2899	1.92156	2.81415	
69.2899	0.554866	-1.68323	
69.2899	2.52582	-0.0903311	
69.2899	2.05641	-2.11739	
69.2899	0.897531	-0.39702	
69.2899	1.53993	2.41731	
69.2899	1.58719	1.33872	
69.2899	0.616098	2.68509	
69.2899	1.32812	2.21575	
69.2899	2.00583	2.87667	
69.2899	2.50939	-2.25552	
69.2899	1.89676	0.0158626	
69.2899	2.00717	1.20659	
69.2899	1.44085	-0.565864	
69.2899	0.921673	-1.14536	
69.2899	2.32153	1.9477	
69.2899	1.73568	-1.88278	
69.2899	2.4578	-1.48248	
69.2899	1.42482	2.16615	
69.2899	1.94543	-0.70362	
69.2899	0.650417	-1.46117	
69.2899	2.06445	0.276726	
69.2899	1.97108	2.28343	
69.2899	1.67015	2.72649	
69.2899	1.04978	-0.457389	
69.2899	2.43405	-2.1148	
69.2899	1.6095	-1.17629	
69.2899	1.35621	2.85486	
69.2899	1.43731	2.47627	
69.2899	3.10206	0.412447	
69.2899	2.43899	-1.45485	
69.2899	2.99945	1.57222	
69.2899	1.26123	0.601037	
69.2899	1.32832	-1.73247	
69.2899	2.01237	-1.93106	
69.2899	1.76302	-2.76522	
69.2899	0.984089	2.27602	
69.2899	2.07561	-1.70541	
69.2899	0.968494	-0.428894	
69.2899	2.25908	-0.0408036	
69.2899	1.23195	2.01823	
69.2899	1.73105	0.375928	
69.2899	1.98925	1.73664	
69.2899	1.7701	1.14735	
69.2899	1.66872	2.46365	
69.2899	1.44792	0.0402591	
69.2899	1.73595	2.63623	
69.2899	0.246988	3.01443	
69.2899	0.310158	-2.95052	
69.2899	2.08238	-0.106773	
69.2899	1.27706	0.437602	
69.2899	2.67811	0.306599	
69.2899	2.15317	0.244614	
69.2899	2.76884	-2.65296	
69.2899	0.546746	2.78329	
69.2899	1.67641	0.938644	
69.2899	0.154285	-2.00744	
69.2899	1.29392	0.927427	
69.2899	2.2131	-0.395957	
69.2899	1.47401	0.725446	
69.2899	1.37828	-0.869397	
69.2899	1.00749	2.2561	
69.2899	2.53004	-2.63539	
69.2899	1.61248	-0.98425	
69.2899	1.13339	-2.12642	
69.2899	2.16776	0.849619	
69.2899	1.91563	1.59035	
69.2899	2.16247	-0.506036	
69.2899	0.877658	2.86734	
69.2899	0.469231	1.37663	
69.2899	2.29551	0.772116	
69.2899	1.76144	-2.29261	
69.2899	1.57894	-2.88133	
69.2899	1.27535	-0.956514	
69.2899	1.71379	3.02854	
69.2899	0.649747	1.11402	
69.2899	2.0836	0.509213	
69.2899	1.67648	-2.81155	
69.2899	1.73998	0.174829	
69.2899	0.776032	-2.71968	
69.2899	1.76873	3.1345	
69.2899	1.45268	1.60021	
69.2899	1.35564	0.72851	
69.2899	0.291298	2.98761	
69.2899	0.214527	-0.825543	
69.2899	0.960975	-0.880305	
69.2899	2.07927	-1.31282	
69.2899	1.4214	-1.14137	
69.2899	2.71203	-0.20773	
69.2899	1.35548	2.80465	
69.2899	2.4849	1.97129	
69.2899	0.929983	0.0881087	
69.2899	0.870694	2.15512	
69.2899	1.63014	-2.68412	
69.2899	2.61803	1.16389	
69.2899	1.57586	2.9781	
69.2899	0.453646	-2.94792	
69.2899	2.44961	2.75497	
69.2899	1.289	-1.0751	
69.2899	2.77375	-2.21873	
69.2899	0.496516	-1.52497	
69.2899	1.32992	-2.0816	
69.2899	1.9847	1.21495	
69.2899	0.339906	-1.87406	
69.2899	1.73533	-2.613	
69.2899	1.55274	-1.8827	
69.2899	2.54377	-0.0569656	
69.2899	1.17896	1.36174	
69.2899	0.971934	0.483985	
69.2899	2.20387	1.90111	
69.2899	0.352624	2.70144	
69.2899	0.87127	-2.28999	
69.2899	2.67755	0.975897	
69.2899	0.924469	0.483509	
69.2899	1.78072	-1.08745	
69.2899	2.54331	1.10963	
69.2899	2.40224	-2.33809	
69.2899	0.668354	2.66588	
69.2899	1.73867	-0.788051	
69.2899	2.16916	2.36108	
69.2899	1.04474	-2.23885	
69.2899	0.947242	0.0653282	
69.2899	1.84576	2.22739	
69.2899	1.77042	-2.7682	
69.2899	1.59028	1.54984	
69.2899	1.95804	3.08718	
69.2899	0.171404	2.24916	
69.2899	2.00075	1.25654	
69.2899	2.53324	0.961172	
69.2899	0.6063	-2.02421	
69.2899	1.27727	2.33403	
69.2899	1.3757	0.546704	
69.2899	2.45166	2.86059	
69.2899	2.00471	-0.0549941	
69.2899	2.28685	-0.900225	
69.2899	1.15728	-1.13359	
69.2899	2.21655	-1.41628	
69.2899	1.14365	2.05344	
69.2899	2.02594	-0.474346	
69.2899	1.25296	1.07443	
69.2899	2.55975	1.75057	
69.2899	1.50161	-0.491673	
69.2899	0.820795	0.982751	
69.2899	2.11034	-1.36366	
69.2899	1.34733	1.89963	
69.2899	1.71359	0.851571	
69.2899	1.78428	-2.75885	
69.2899	2.50377	-1.88222	
69.2899	1.66104	-2.16903	
69.2899	0.565036	2.13176	
69.2899	2.31335	-1.10838	
69.2899	0.764997	0.968079	
69.2899	0.622367	-0.937643	
69.2899	2.7114	1.14588	
69.2899	1.79906	2.42767	
69.2899	2.93037	1.68093	
69.2899	2.61304	1.75086	
69.2899	2.44746	-0.0944453	
69.2899	1.04958	2.72036	
69.2899	2.57641	2.10851	
69.2899	0.437682	2.24247	
69.2899	1.81787	-1.23102	
69.2899	1.03837	-0.865685	
69.2899	2.42634	-0.0809422	
69.2899	1.41129	-1.59349	
69.2899	2.4528	2.27871	
69.2899	2.63293	2.62204	
69.2899	2.46279	2.3002	
69.2899	2.36285	2.43271	
69.2899	0.876041	-0.61391	
69.2899	1.07569	-1.99684	
69.2899	2.39489	2.63242	
69.2899	1.53795	-0.0741587	
69.2899	2.88098	1.72675	
69.2899	2.49293	1.93637	
69.2899	0.972803	0.307891	
69.2899	0.908203	-2.97894	
69.2899	1.82616	1.82662	
69.2899	1.73025	-1.73529	
69.2899	0.847836	-1.13685	
69.2899	1.93201	0.911826	
69.2899	1.27981	-0.2244	
69.2899	0.219184	2.80887	
69.2899	1.16308	0.8884	
69.2899	2.14896	-2.60712	
69.2899	0.846028	1.27758	
69.2899	2.98024	-2.16068	
69.2899	2.25971	-0.524943	
69.2899	1.43196	-0.0634225	
69.2899	2.01076	-0.57955	
69.2899	1.82326	-0.691459	
69.2899	1.30435	-1.89848	
69.2899	2.03118	2.49337	
69.2899	2.02773	2.49449	
69.2899	1.57923	0.843613	
69.2899	0.443292	1.61089	
69.2899	0.860952	-1.91041	
69.2899	2.31993	1.06198	
69.2899	1.87629	-3.00226	
69.2899	1.69247	0.3831	
69.2899	1.57371	-2.85677	
69.2899	2.0687	-2.62304	
69.2899	1.82761	-2.88135	
69.2899	2.25625	2.19521	
69.2899	0.467369	1.76082	
69.2899	0.605928	2.88296	
69.2899	0.386021	0.785704	
69.2899	0.925437	-2.6044	
69.2899	1.05579	0.316934	
69.2899	0.944448	0.314633	
69.2899	2.3822	2.16274	
69.2899	1.5507	-0.847475	
69.2899	2.07769	2.62169	
69.2899	2.52811	-0.518943	
69.2899	0.716125	1.39581	
69.2899	1.37273	-2.74176	
69.2899	2.60209	0.67763	
69.2899	1.99062	-1.58817	
69.2899	2.77604	-1.64996	
69.2899	1.33053	-1.96831	
69.2899	1.72651	-1.50103	
69.2899	1.1056	-1.09564	
69.2899	1.5604	2.20449	
69.2899	1.41418	-1.58886	
69.2899	1.0618	0.364015	
69.2899	1.51066	0.483744	
69.2899	1.26475	-0.865754	
69.2899	0.950771	-0.617753	
69.2899	0.485976	-2.90181	
69.2899	0.77729	0.968628	
69.2899	2.37842	1.60723	
69.2899	1.93699	0.0530709	
69.2899	2.47202	-0.453914	
69.2899	0.988624	-2.65475	
69.2899	0.916408	-0.0583997	
69.2899	1.38996	2.32559	
69.2899	2.45728	-3.13782	
69.2899	1.41622	-1.18013	
69.2899	1.3081	1.62548	
69.2899	1.00812	-0.775382	
69.2899	0.571354	-1.45799	
69.2899	1.18953	-0.650144	
69.2899	2.93676	1.13371	
69.2899	1.73238	0.392444	
69.2899	0.601054	-1.86972	
69.2899	1.55908	2.86082	
69.2899	1.51391	-1.27363	
69.2899	2.33712	1.51669	
69.2899	0.690601	-0.299846	
69.2899	1.40865	-2.28084	
69.2899	0.731652	-1.22187	
69.2899	1.21731	0.331763	
69.2899	0.586827	-2.44306	
69.2899	2.51299	-1.08462	
69.2899	0.750475	0.165788	
69.2899	2.26893	2.04758	
69.2899	1.13281	0.321607	
69.2899	1.98045	-0.487946	
69.2899	1.54779	2.14366	
69.2899	0.179367	-2.00459	
69.2899	0.326448	-1.95693	
69.2899	2.38632	-3.02114	
69.2899	2.96446	-0.101727	
69.2899	1.97089	-1.47913	
69.2899	0.342736	-1.61509	
69.2899	2.16442	2.10431	
69.2899	1.45879	1.68212	
69.2899	0.683397	2.1711	
69.2899	1.64693	-1.22645	
69.2899	2.39587	-1.3666	
69.2899	1.85225	-0.58162	
69.2899	0.534248	3.07376	
69.2899	0.845321	-2.20609	
69.2899	0.662261	0.195678	
69.2899	1.86605	-1.7363	
69.2899	1.29717	-0.836395	
69.2899	0.664924	1.55095	
69.2899	1.22964	-2.37375	
69.2899	1.21499	2.14925	
69.2899	1.56427	-1.128	
69.2899	1.65981	-0.0250521	
69.2899	0.567306	0.669445	
69.2899	1.47847	-1.51459	
69.2899	1.21115	-2.66086	
69.2899	1.98338	2.43852	
69.2899	2.48754	-1.30363	
69.2899	2.792	-1.14018	
69.2899	2.20529	-2.35369	
69.2899	0.701322	1.17833	
69.2899	2.56252	-3.0525	
69.2899	2.34135	-1.90216	
69.2899	2.53072	1.8055	
69.2899	1.5828	0.706025	
69.2899	2.44808	-1.97933	
69.2899	2.16489	0.370641	
69.2899	0.75148	1.64693	
69.2899	1.70868	-0.479531	
69.2899	0.986804	2.1557	
69.2899	1.58133	3.05548	
69.2899	1.39745	2.86368	
69.2899	1.85971	-1.33443	
69.2899	1.65189	1.55064	
69.2899	0.800863	-2.71737	
69.2899	2.03033	-1.50177	
69.2899	1.79685	2.93412	
69.2899	1.80919	-2.74294	
69.2899	0.931561	2.37157	
69.2899	2.18293	1.21443	
69.2899	2.07109	-0.242692	
69.2899	2.06199	1.75565	
69.2899	1.41738	1.27509	
69.2899	0.558219	-0.962949	
69.2899	0.815176	-2.41147	
69.2899	2.5241	2.08917	
69.2899	0.932555	-2.07376	
69.2899	1.25313	-0.857871	
69.2899	0.509017	0.869715	
69.2899	1.68943	2.27124	
69.2899	0.0903044	1.62405	
69.2899	1.82177	0.215712	
69.2899	1.75418	-2.67052	
69.2899	2.05616	-3.0084	
69.2899	1.64568	1.96146	
69.2899	2.02927	-1.16484	
69.2899	1.10034	1.71884	
69.2899	1.41891	2.90391	
69.2899	0.922878	-1.59701	
69.2899	1.7793	-2.86255	
69.2899	1.91611	-3.00843	
69.2899	1.00418	-1.10789	
69.2899	2.46969	0.710292	
69.2899	2.60714	2.52653	
69.2899	1.01123	-1.5288	
69.2899	1.35702	-1.26902	
69.2899	1.36262	-1.39983	
69.2899	1.84046	1.41359	
69.2899	1.93425	3.14116	
69.2899	2.33275	-1.42688	
69.2899	2.6696	2.02174	
69.2899	0.231072	0.930196	
69.2899	1.39534	-0.864343	
69.2899	1.65215	0.482144	
69.2899	2.00578	-1.17591	
69.2899	2.29812	-1.45841	
69.2899	1.59954	3.12471	
69.2899	2.09126	0.486221	
69.2899	1.99929	1.87531	
69.2899	1.82444	2.04966	
69.2899	2.76798	1.28934	
69.2899	2.41745	1.3218	
69.2899	1.8926	1.10313	
69.2899	1.54181	-2.611	
69.2899	2.5682	-3.01053	
69.2899	1.94479	-0.599805	
69.2899	0.509719	1.63342	
69.2899	1.60669	2.92827	
69.2899	2.32536	-1.11244	
69.2899	0.681486	2.97753	
69.2899	1.06285	2.2604	
69.2899	2.50231	-0.20887	
69.2899	2.39127	0.580148	
69.2899	1.5041	0.374218	
69.2899	0.474208	1.32816	
69.2899	2.36452	-2.62054	
69.2899	1.6043	-3.02694	
69.2899	2.3685	0.944666	
69.2899	2.74328	2.20875	
69.2899	2.07399	-2.39592	
69.2899	2.71317	-0.153703	
69.2899	2.72677	1.31907	
69.2899	2.24091	-1.39375	
69.2899	2.18023	-1.13592	
69.2899	0.493715	-0.371522	
69.2899	2.43081	2.51416	
69.2899	1.86927	-1.09883	
69.2899	1.19261	-0.966333	
69.2899	2.22894	-0.120486	
69.2899	1.44044	2.22103	
69.2899	1.81701	-1.27258	
69.2899	1.87959	0.576102	
69.2899	1.4112	3.13494	
69.2899	1.39876	-2.79239	
69.2899	1.7364	-1.90457	
69.2899	1.05099	0.970714	
69.2899	1.16266	2.29073	
69.2899	0.584801	0.143548	
69.2899	0.812517	-0.865602	
69.2899	1.96793	-1.60993	
69.2899	2.2231	-0.405088	
69.2899	1.58226	-1.84322	
69.2899	2.40113	-0.711104	
69.2899	1.95204	1.63988	
69.2899	0.989991	-0.118538	
69.2899	2.56557	-2.88666	
69.2899	2.96238	0.50516	
69.2899	1.87168	3.0406	
69.2899	0.823387	1.28103	
69.2899	1.17544	-2.92076	
69.2899	2.46078	-0.326845	
69.2899	0.82335	2.72155	
69.2899	0.640887	-0.253944	
69.2899	0.899263	-2.84012	
69.2899	1.42326	1.83987	
69.2899	2.78511	-1.10302	
69.2899	1.63142	-1.04523	
69.2899	2.06247	-2.08589	
69.2899	2.8223	1.37968	
69.2899	0.629414	0.987929	
69.2899	0.42281	3.03325	
69.2899	1.95916	-1.23505	
69.2899	2.07626	-0.698667	
69.2899	1.18736	-1.1763	
69.2899	1.98247	2.58068	
69.2899	1.51047	-2.31563	
69.2899	1.2647	1.78269	
69.2899	1.37523	-0.271495	
69.2899	2.51216	-0.272636	
69.2899	2.72039	-0.0939941	
69.2899	1.79285	1.49593	
69.2899	1.31122	-0.373307	
69.2899	0.771787	3.12422	
69.2899	1.43909	-2.39582	
69.2899	1.7431	1.08153	
69.2899	2.1478	-1.64587	
69.2899	0.66673	-0.775967	
69.2899	1.2398	0.226187	
69.2899	1.98072	-0.740243	
69.2899	2.07704	1.24083	
69.2899	2.04047	-2.35501	
69.2899	2.11087	-0.381662	
69.2899	0.58754	1.83	
69.2899	2.44341	-1.16029	
69.2899	1.83539	1.90352	
69.2899	1.92112	-0.416157	
